year,decision_date,training_start,campaign_id,variant_id,training_net,training_drawdown,training_positive_month_fraction,training_rows,training_active_days,eligible,score,chosen
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom126_skip0__top3__liquid_trend__panic0__cost_2bps,0.13835083021823585,0.27448164689726495,0.3,421,212,False,0.5040440108916238,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom126_skip0__top3__liquid_trend__panic1__cost_2bps,0.07487888212545649,0.040327122102054025,0.15,421,23,False,1.4975776425091296,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom126_skip0__top3__liquid__panic0__cost_2bps,0.08625403208244718,0.2884357094622503,0.3,421,294,False,0.2990407541536943,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom126_skip0__top3__liquid__panic1__cost_2bps,0.09533368874630668,0.03970698206598365,0.2,421,26,False,1.9066737749261335,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom126_skip21__top10__liquid_trend__panic0__cost_2bps,0.2114005743084886,0.20661683959820967,0.3,421,212,False,1.0231526855196384,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom126_skip21__top10__liquid_trend__panic1__cost_2bps,0.017132172953227155,0.03800247229972105,0.1,421,23,False,0.3426434590645431,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom126_skip21__top10__liquid__panic0__cost_2bps,0.05448859805859499,0.30168578095498044,0.35,421,273,False,0.18061374283571602,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom126_skip21__top10__liquid__panic1__cost_2bps,-0.005159653773550838,0.043020596787477716,0.1,421,26,False,-0.10319307547101676,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom126_skip21__top3__liquid_trend__panic0__cost_2bps,0.17890446660852755,0.24650537709079595,0.3,421,212,False,0.725762937587488,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom126_skip21__top3__liquid_trend__panic1__cost_2bps,0.02860888586285504,0.039353090534557156,0.15,421,23,False,0.5721777172571008,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom126_skip21__top3__liquid__panic0__cost_2bps,-0.058795753094241204,0.3152037825989955,0.35,421,273,False,-0.1865325111565732,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom126_skip21__top3__liquid__panic1__cost_2bps,-0.04190646223754867,0.06610520079662108,0.1,421,26,False,-0.6339359344278807,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom252_skip21__top10__liquid_trend__panic0__cost_2bps,0.17980994954319707,0.15654711537361332,0.2,421,127,False,1.1485995708963719,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom252_skip21__top10__liquid_trend__panic1__cost_2bps,-0.005736082258991337,0.05186292911866252,0.05,421,9,False,-0.11060081558191913,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom252_skip21__top10__liquid__panic0__cost_2bps,0.21131926062505652,0.13801537308613943,0.2,421,127,False,1.5311284235935514,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom252_skip21__top10__liquid__panic1__cost_2bps,-0.016725012761520802,0.051954112869195386,0.05,421,9,False,-0.32191893649746817,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom252_skip21__top3__liquid_trend__panic0__cost_2bps,0.22391408733831195,0.18690906744927907,0.2,421,127,False,1.197984080676422,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom252_skip21__top3__liquid_trend__panic1__cost_2bps,0.01939542240690295,0.028549257293400528,0.05,421,9,False,0.387908448138059,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom252_skip21__top3__liquid__panic0__cost_2bps,0.2179308392314963,0.17030843774315768,0.2,421,127,False,1.2796244397482996,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom252_skip21__top3__liquid__panic1__cost_2bps,0.01939542240690295,0.028549257293400528,0.05,421,9,False,0.387908448138059,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom63_skip0__top10__liquid_trend__panic0__cost_2bps,-0.0403903219585482,0.25401350857901517,0.25,421,212,False,-0.15900855897191038,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom63_skip0__top10__liquid_trend__panic1__cost_2bps,0.006060247371638475,0.032469532780304594,0.05,421,23,False,0.1212049474327695,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom63_skip0__top10__liquid__panic0__cost_2bps,-0.18374803251085828,0.4248870657179156,0.35,421,336,False,-0.43246322925925307,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom63_skip0__top10__liquid__panic1__cost_2bps,0.014308262185073615,0.04202340224070695,0.1,421,26,False,0.2861652437014723,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom63_skip0__top3__liquid_trend__panic0__cost_2bps,-0.03286604531503972,0.33570707444685166,0.3,421,212,False,-0.09790096133420326,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom63_skip0__top3__liquid_trend__panic1__cost_2bps,0.0034419057353624882,0.041992458501926684,0.05,421,23,False,0.06883811470724976,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom63_skip0__top3__liquid__panic0__cost_2bps,-0.035696842003200474,0.4072489712977821,0.4,421,336,False,-0.08765360877265126,False
2023,2023-01-03,2021-01-03,CAM-0600,sp500__mom63_skip0__top3__liquid__panic1__cost_2bps,-0.016612751565260132,0.0600113919645499,0.05,421,26,False,-0.2768266327678862,False
2023,2023-01-03,2021-01-03,CAM-0604,qqq__equal4__top10__trend0__cost_2bps,-0.1320773642887237,0.4122111018743721,0.5,503,503,False,-0.3204119532156035,False
2023,2023-01-03,2021-01-03,CAM-0604,qqq__equal4__top10__trend1__cost_2bps,0.02217807617154871,0.30560455179032897,0.5833333333333334,503,503,False,0.07257115786274276,False
2023,2023-01-03,2021-01-03,CAM-0604,qqq__equal4__top20__trend0__cost_2bps,-0.0466332435431272,0.32201524785383395,0.5416666666666666,503,503,False,-0.14481688011337435,False
2023,2023-01-03,2021-01-03,CAM-0604,qqq__equal4__top20__trend1__cost_2bps,-0.052514255930369236,0.33205750683699947,0.5833333333333334,503,503,False,-0.15814807630940703,False
2023,2023-01-03,2021-01-03,CAM-0604,qqq__equal4__top5__trend0__cost_2bps,-0.46784794581436834,0.6628706247798274,0.5,503,503,False,-0.7057907355145873,False
2023,2023-01-03,2021-01-03,CAM-0604,qqq__equal4__top5__trend1__cost_2bps,-0.007708993752745474,0.33821896654338335,0.5833333333333334,503,503,False,-0.02279290789494102,False
2023,2023-01-03,2021-01-03,CAM-0604,qqq__mom_quality__top10__trend0__cost_2bps,-0.33123685003130565,0.5031988426367265,0.4583333333333333,503,503,False,-0.6582623447535131,False
2023,2023-01-03,2021-01-03,CAM-0604,qqq__mom_quality__top10__trend1__cost_2bps,-0.09895890288696466,0.37164278319465294,0.5416666666666666,503,503,False,-0.2662742487189199,False
2023,2023-01-03,2021-01-03,CAM-0604,qqq__mom_quality__top20__trend0__cost_2bps,-0.11198310156680358,0.38759184618623704,0.625,503,503,False,-0.2889201686482226,False
2023,2023-01-03,2021-01-03,CAM-0604,qqq__mom_quality__top20__trend1__cost_2bps,-0.04662699327955169,0.33556626286410013,0.625,503,503,False,-0.1389501819449442,False
2023,2023-01-03,2021-01-03,CAM-0604,qqq__mom_quality__top5__trend0__cost_2bps,-0.18312456470492045,0.3964362625875746,0.4166666666666667,503,503,False,-0.461926876995687,False
2023,2023-01-03,2021-01-03,CAM-0604,qqq__mom_quality__top5__trend1__cost_2bps,-0.3326114315575992,0.4918653346691616,0.4166666666666667,503,503,False,-0.676224584481686,False
2023,2023-01-03,2021-01-03,CAM-0604,qqq__value_quality__top10__trend0__cost_2bps,-0.23453720339364426,0.45766649158916495,0.5833333333333334,503,503,False,-0.5124631313497647,False
2023,2023-01-03,2021-01-03,CAM-0604,qqq__value_quality__top10__trend1__cost_2bps,-0.03846468512141074,0.3518987610469205,0.5833333333333334,503,503,False,-0.10930611124340402,False
2023,2023-01-03,2021-01-03,CAM-0604,qqq__value_quality__top20__trend0__cost_2bps,-0.17533619947528836,0.43467548534882205,0.5833333333333334,503,503,False,-0.40337264323655864,False
2023,2023-01-03,2021-01-03,CAM-0604,qqq__value_quality__top20__trend1__cost_2bps,-0.04806910892553182,0.33528730774029747,0.5833333333333334,503,503,False,-0.14336692089389966,False
2023,2023-01-03,2021-01-03,CAM-0604,qqq__value_quality__top5__trend0__cost_2bps,-0.4739525253979959,0.6208245563018944,0.5,503,503,False,-0.7634242566389762,False
2023,2023-01-03,2021-01-03,CAM-0604,qqq__value_quality__top5__trend1__cost_2bps,-0.23079026942536718,0.4963006997939839,0.4583333333333333,503,503,False,-0.4650210437365271,False
2023,2023-01-03,2021-01-03,CAM-0604,sp500__equal4__top10__trend0__cost_2bps,0.03257189129065377,0.09441032235328542,0.15,421,127,False,0.34500349621484255,False
2023,2023-01-03,2021-01-03,CAM-0604,sp500__equal4__top10__trend1__cost_2bps,0.04616188045120112,0.07903930453802492,0.15,421,127,False,0.5840370271602423,False
2023,2023-01-03,2021-01-03,CAM-0604,sp500__equal4__top20__trend0__cost_2bps,0.045548869371714706,0.09148738832743851,0.15,421,127,False,0.497870473782602,False
2023,2023-01-03,2021-01-03,CAM-0604,sp500__equal4__top20__trend1__cost_2bps,0.030128058921087914,0.1069489435623433,0.15,421,127,False,0.2817050633466565,False
2023,2023-01-03,2021-01-03,CAM-0604,sp500__equal4__top5__trend0__cost_2bps,0.038767761975471486,0.10112341778096215,0.15,421,127,False,0.38337076442020773,False
2023,2023-01-03,2021-01-03,CAM-0604,sp500__equal4__top5__trend1__cost_2bps,0.07514927255765991,0.07695871978419841,0.15,421,127,False,0.9764880804720711,False
2023,2023-01-03,2021-01-03,CAM-0604,sp500__mom_quality__top10__trend0__cost_2bps,0.07098499540011166,0.08411681892438493,0.15,421,127,False,0.8438858757119924,False
2023,2023-01-03,2021-01-03,CAM-0604,sp500__mom_quality__top10__trend1__cost_2bps,0.05827930489760107,0.08080128175150901,0.15,421,127,False,0.7212670843122196,False
2023,2023-01-03,2021-01-03,CAM-0604,sp500__mom_quality__top20__trend0__cost_2bps,0.045073530957097686,0.10129844614487729,0.15,421,127,False,0.4449577725272647,False
2023,2023-01-03,2021-01-03,CAM-0604,sp500__mom_quality__top20__trend1__cost_2bps,0.042023011737289916,0.08736737447167575,0.15,421,127,False,0.4809920406949353,False
2023,2023-01-03,2021-01-03,CAM-0604,sp500__mom_quality__top5__trend0__cost_2bps,0.08462092751968883,0.0678726498306212,0.2,421,127,False,1.246760333224997,False
2023,2023-01-03,2021-01-03,CAM-0604,sp500__mom_quality__top5__trend1__cost_2bps,0.07311253381123514,0.06626510280318186,0.2,421,127,False,1.10333389247718,False
2023,2023-01-03,2021-01-03,CAM-0604,sp500__value_quality__top10__trend0__cost_2bps,0.16589599434470018,0.11098240331387953,0.15,421,127,False,1.4947954755990864,False
2023,2023-01-03,2021-01-03,CAM-0604,sp500__value_quality__top10__trend1__cost_2bps,0.07661854396634596,0.12846716529727753,0.2,421,127,False,0.5964056557879825,False
2023,2023-01-03,2021-01-03,CAM-0604,sp500__value_quality__top20__trend0__cost_2bps,0.10895518647508282,0.11488405567028653,0.15,421,127,False,0.9483925845008521,False
2023,2023-01-03,2021-01-03,CAM-0604,sp500__value_quality__top20__trend1__cost_2bps,0.06142430016490962,0.11872739100770964,0.15,421,127,False,0.5173557646939365,False
2023,2023-01-03,2021-01-03,CAM-0604,sp500__value_quality__top5__trend0__cost_2bps,0.15207907024258008,0.13502369640967823,0.2,421,127,False,1.1263139307129748,False
2023,2023-01-03,2021-01-03,CAM-0604,sp500__value_quality__top5__trend1__cost_2bps,0.148002125431243,0.1640087328343265,0.2,421,127,False,0.9024039322390682,False
2023,2023-01-03,2021-01-03,CAM-0621,etf__ibs10__top1__hold2__trend0__cost_2bps,0.23643072394290332,0.24018094651583727,0.5416666666666666,501,479,False,0.9843858448085238,False
2023,2023-01-03,2021-01-03,CAM-0621,etf__ibs10__top1__hold2__trend1__cost_2bps,0.0576281350044752,0.33885679374793803,0.625,501,363,False,0.1700663409078422,False
2023,2023-01-03,2021-01-03,CAM-0621,etf__ibs10__top1__hold3__trend0__cost_2bps,0.2565988565485999,0.28891478525839104,0.5416666666666666,501,495,False,0.8881471964790953,False
2023,2023-01-03,2021-01-03,CAM-0621,etf__ibs10__top1__hold3__trend1__cost_2bps,0.016793908333366532,0.2790059056685245,0.6666666666666666,501,404,False,0.06019194573364582,False
2023,2023-01-03,2021-01-03,CAM-0621,etf__ibs10__top1__hold5__trend0__cost_2bps,0.2711068668694756,0.16790787674180563,0.5416666666666666,501,501,True,1.6146167299010072,False
2023,2023-01-03,2021-01-03,CAM-0621,etf__ibs10__top1__hold5__trend1__cost_2bps,0.04001453143504674,0.16408753895037434,0.5,501,444,True,0.24386087871760023,False
2023,2023-01-03,2021-01-03,CAM-0621,etf__ibs10__top3__hold2__trend0__cost_2bps,0.11090694149280908,0.18562896298497183,0.5833333333333334,501,479,True,0.5974657171455938,False
2023,2023-01-03,2021-01-03,CAM-0621,etf__ibs10__top3__hold2__trend1__cost_2bps,0.16396597337718677,0.2572900062222419,0.625,501,363,False,0.6372807703831149,False
2023,2023-01-03,2021-01-03,CAM-0621,etf__ibs10__top3__hold3__trend0__cost_2bps,0.269729747980033,0.18253682304052557,0.5416666666666666,501,495,True,1.4776730715870379,False
2023,2023-01-03,2021-01-03,CAM-0621,etf__ibs10__top3__hold3__trend1__cost_2bps,0.07161834121490948,0.2407112275828197,0.625,501,404,False,0.2975280460911126,False
2023,2023-01-03,2021-01-03,CAM-0621,etf__ibs10__top3__hold5__trend0__cost_2bps,0.21171467018713758,0.10346150879059265,0.5833333333333334,501,501,True,2.0463133841944123,False
2023,2023-01-03,2021-01-03,CAM-0621,etf__ibs10__top3__hold5__trend1__cost_2bps,0.10786819650828611,0.15989033474722983,0.625,501,444,True,0.6746386307766171,False
2023,2023-01-03,2021-01-03,CAM-0621,etf__ibs10__top5__hold2__trend0__cost_2bps,0.06684705139317065,0.1833710109045565,0.5833333333333334,501,479,True,0.3645453611419754,False
2023,2023-01-03,2021-01-03,CAM-0621,etf__ibs10__top5__hold2__trend1__cost_2bps,0.16905831681783562,0.24403097291337314,0.625,501,363,False,0.6927740147061106,False
